,GAME_ID,TEAM_ID,SEASON,NICKNAME,CITY,FGM,FGA,FG3M,FG3A,FTM,FTA,FOULS,isWinner
34130,21500977,1610612761.0,2015,Raptors,Toronto,37.0,84.0,6.0,18.0,32.0,38.0,13.0,0
34131,21500978,1610612740.0,2015,Pelicans,New Orleans,35.0,89.0,6.0,29.0,16.0,21.0,16.0,0
34132,21500978,1610612749.0,2015,Bucks,Milwaukee,40.0,81.0,4.0,13.0,19.0,24.0,14.0,0
34133,21500979,1610612759.0,2015,Spurs,San Antonio,34.0,85.0,4.0,24.0,21.0,25.0,11.0,0
34134,21500979,1610612760.0,2015,Thunder,Oklahoma City,31.0,81.0,2.0,18.0,21.0,25.0,19.0,0
34135,21500980,1610612743.0,2015,Nuggets,Denver,42.0,80.0,8.0,24.0,24.0,29.0,21.0,0
34136,21500980,1610612764.0,2015,Wizards,Washington,36.0,86.0,7.0,21.0,21.0,29.0,19.0,0
34137,21500981,1610612744.0,2015,Warriors,Golden State,42.0,84.0,11.0,33.0,28.0,33.0,8.0,0
34138,21500981,1610612756.0,2015,Suns,Phoenix,45.0,92.0,11.0,29.0,15.0,20.0,12.0,0
34139,21500982,1610612753.0,2015,Magic,Orlando,34.0,91.0,7.0,26.0,9.0,18.0,15.0,0
34140,21500982,1610612757.0,2015,Trail Blazers,Portland,47.0,84.0,17.0,35.0,10.0,11.0,15.0,0
34141,21500983,1610612739.0,2015,Cavaliers,Cleveland,41.0,84.0,18.0,37.0,14.0,20.0,8.0,1
34142,21500983,1610612746.0,2015,Clippers,Los Angeles,32.0,79.0,10.0,32.0,16.0,19.0,10.0,1
34143,21500984,1610612737.0,2015,Hawks,Atlanta,40.0,85.0,15.0,30.0,9.0,10.0,15.0,0
34144,21500984,1610612754.0,2015,Pacers,Indiana,33.0,87.0,5.0,24.0,4.0,7.0,16.0,0
34145,21500985,1610612749.0,2015,Bucks,Milwaukee,45.0,89.0,6.0,14.0,13.0,21.0,9.0,1
34146,21500985,1610612751.0,2015,Nets,Brooklyn,39.0,70.0,12.0,27.0,10.0,13.0,20.0,1
34147,21500986,1610612758.0,2015,Kings,Sacramento,38.0,81.0,9.0,21.0,14.0,21.0,10.0,1
34148,21500986,1610612762.0,2015,Jazz,Utah,39.0,82.0,12.0,28.0,18.0,22.0,16.0,1
34149,21500987,1610612747.0,2015,Lakers,Los Angeles,34.0,85.0,3.0,16.0,16.0,21.0,9.0,1
34150,21500987,1610612752.0,2015,Knicks,New York,33.0,75.0,5.0,21.0,19.0,27.0,10.0,1
34151,21500988,1610612742.0,2015,Mavericks,Dallas,42.0,87.0,9.0,30.0,14.0,18.0,14.0,1
34152,21500988,1610612766.0,2015,Hornets,Charlotte,32.0,76.0,10.0,30.0,22.0,34.0,15.0,1
34153,21500989,1610612764.0,2015,Wizards,Washington,51.0,90.0,8.0,18.0,14.0,18.0,10.0,0
34154,21500989,1610612765.0,2015,Pistons,Detroit,32.0,79.0,3.0,23.0,14.0,22.0,20.0,0
34155,21500990,1610612743.0,2015,Nuggets,Denver,49.0,93.0,7.0,20.0,14.0,20.0,12.0,0
34156,21500990,1610612748.0,2015,Heat,Miami,47.0,79.0,8.0,17.0,22.0,28.0,14.0,0
34157,21500991,1610612741.0,2015,Bulls,Chicago,41.0,83.0,9.0,25.0,18.0,20.0,8.0,1
34158,21500991,1610612761.0,2015,Raptors,Toronto,37.0,83.0,6.0,20.0,27.0,31.0,5.0,1
34159,21500992,1610612745.0,2015,Rockets,Houston,46.0,85.0,16.0,33.0,22.0,34.0,13.0,0
34160,21500992,1610612763.0,2015,Grizzlies,Memphis,30.0,101.0,4.0,17.0,17.0,28.0,19.0,0
34161,21500993,1610612757.0,2015,Trail Blazers,Portland,31.0,91.0,7.0,27.0,25.0,27.0,11.0,0
34162,21500993,1610612760.0,2015,Thunder,Oklahoma City,49.0,83.0,9.0,17.0,21.0,26.0,13.0,0
34163,21500994,1610612739.0,2015,Cavaliers,Cleveland,35.0,88.0,10.0,43.0,5.0,8.0,8.0,0
34164,21500994,1610612762.0,2015,Jazz,Utah,35.0,71.0,12.0,27.0,12.0,14.0,12.0,0
34165,21500995,1610612750.0,2015,Timberwolves,Minnesota,37.0,84.0,4.0,16.0,26.0,30.0,16.0,0
34166,21500995,1610612756.0,2015,Suns,Phoenix,40.0,95.0,11.0,35.0,16.0,20.0,23.0,0
34167,21500996,1610612740.0,2015,Pelicans,New Orleans,35.0,93.0,7.0,25.0,30.0,34.0,8.0,0
34168,21500996,1610612744.0,2015,Warriors,Golden State,47.0,81.0,12.0,25.0,19.0,23.0,18.0,0
34169,21500997,1610612738.0,2015,Celtics,Boston,36.0,94.0,8.0,31.0,18.0,22.0,13.0,0
34170,21500997,1610612754.0,2015,Pacers,Indiana,39.0,84.0,5.0,12.0,20.0,28.0,13.0,0
34171,21500998,1610612743.0,2015,Nuggets,Denver,40.0,80.0,9.0,24.0,21.0,24.0,16.0,0
34172,21500998,1610612753.0,2015,Magic,Orlando,44.0,81.0,8.0,25.0,20.0,25.0,13.0,0
34173,21500999,1610612751.0,2015,Nets,Brooklyn,47.0,90.0,10.0,24.0,27.0,31.0,12.0,0
34174,21500999,1610612755.0,2015,76ers,Philadelphia,41.0,88.0,11.0,30.0,21.0,26.0,17.0,0
34175,21501000,1610612749.0,2015,Bucks,Milwaukee,34.0,77.0,2.0,13.0,19.0,26.0,7.0,1
34176,21501000,1610612761.0,2015,Raptors,Toronto,39.0,83.0,14.0,30.0,15.0,17.0,9.0,1
34177,21501001,1610612746.0,2015,Clippers,Los Angeles,32.0,69.0,8.0,19.0,15.0,22.0,13.0,0
34178,21501001,1610612759.0,2015,Spurs,San Antonio,44.0,82.0,8.0,20.0,12.0,16.0,10.0,0
34179,21501002,1610612747.0,2015,Lakers,Los Angeles,37.0,84.0,5.0,26.0,19.0,26.0,22.0,1
34180,21501002,1610612758.0,2015,Kings,Sacramento,38.0,79.0,4.0,18.0,26.0,33.0,16.0,1
34181,21501003,1610612738.0,2015,Celtics,Boston,40.0,93.0,5.0,19.0,24.0,27.0,11.0,1
34182,21501003,1610612760.0,2015,Thunder,Oklahoma City,47.0,96.0,12.0,29.0,24.0,30.0,10.0,1
34183,21501004,1610612753.0,2015,Magic,Orlando,35.0,83.0,11.0,25.0,18.0,21.0,8.0,0
34184,21501004,1610612766.0,2015,Hornets,Charlotte,40.0,100.0,11.0,37.0,16.0,21.0,8.0,0
34185,21501005,1610612739.0,2015,Cavaliers,Cleveland,39.0,88.0,10.0,37.0,11.0,13.0,16.0,0
34186,21501005,1610612742.0,2015,Mavericks,Dallas,37.0,79.0,7.0,22.0,17.0,19.0,10.0,0
34187,21501006,1610612741.0,2015,Bulls,Chicago,35.0,87.0,6.0,20.0,20.0,23.0,18.0,0
34188,21501006,1610612764.0,2015,Wizards,Washington,43.0,88.0,13.0,21.0,18.0,24.0,15.0,0
34189,21501007,1610612737.0,2015,Hawks,Atlanta,39.0,89.0,12.0,34.0,28.0,34.0,12.0,1
34190,21501007,1610612765.0,2015,Pistons,Detroit,39.0,84.0,8.0,25.0,28.0,39.0,13.0,1
34191,21501008,1610612750.0,2015,Timberwolves,Minnesota,40.0,71.0,10.0,21.0,24.0,31.0,13.0,1
34192,21501008,1610612763.0,2015,Grizzlies,Memphis,44.0,100.0,4.0,20.0,16.0,21.0,10.0,1
34193,21501009,1610612745.0,2015,Rockets,Houston,40.0,82.0,9.0,25.0,17.0,24.0,15.0,1
34194,21501009,1610612746.0,2015,Clippers,Los Angeles,43.0,76.0,12.0,30.0,24.0,32.0,10.0,1
34195,21501010,1610612740.0,2015,Pelicans,New Orleans,49.0,90.0,12.0,21.0,13.0,16.0,8.0,1
34196,21501010,1610612758.0,2015,Kings,Sacramento,42.0,90.0,9.0,18.0,15.0,17.0,11.0,1
34197,21501011,1610612744.0,2015,Warriors,Golden State,46.0,91.0,18.0,37.0,11.0,12.0,12.0,0
34198,21501011,1610612752.0,2015,Knicks,New York,36.0,91.0,7.0,19.0,6.0,10.0,9.0,0
34199,21501012,1610612754.0,2015,Pacers,Indiana,35.0,91.0,8.0,28.0,16.0,23.0,14.0,1
34200,21501012,1610612761.0,2015,Raptors,Toronto,32.0,88.0,7.0,22.0,30.0,38.0,14.0,1
34201,21501013,1610612755.0,2015,76ers,Philadelphia,35.0,91.0,6.0,33.0,18.0,26.0,11.0,1
34202,21501013,1610612764.0,2015,Wizards,Washington,40.0,90.0,6.0,27.0,13.0,19.0,22.0,1
34203,21501014,1610612748.0,2015,Heat,Miami,40.0,75.0,7.0,17.0,19.0,24.0,15.0,1
34204,21501014,1610612766.0,2015,Hornets,Charlotte,40.0,86.0,13.0,26.0,16.0,21.0,8.0,1
34205,21501015,1610612737.0,2015,Hawks,Atlanta,40.0,80.0,12.0,26.0,24.0,28.0,12.0,0
34206,21501015,1610612743.0,2015,Nuggets,Denver,39.0,87.0,6.0,22.0,14.0,17.0,14.0,0
34207,21501016,1610612741.0,2015,Bulls,Chicago,46.0,94.0,11.0,24.0,15.0,15.0,9.0,0
34208,21501016,1610612751.0,2015,Nets,Brooklyn,40.0,86.0,6.0,21.0,16.0,20.0,9.0,0
34209,21501017,1610612749.0,2015,Bucks,Milwaukee,37.0,75.0,5.0,19.0,17.0,25.0,12.0,0
34210,21501017,1610612763.0,2015,Grizzlies,Memphis,34.0,92.0,3.0,13.0,15.0,17.0,15.0,0
34211,21501018,1610612757.0,2015,Trail Blazers,Portland,39.0,89.0,10.0,22.0,22.0,30.0,13.0,0
34212,21501018,1610612759.0,2015,Spurs,San Antonio,45.0,86.0,8.0,16.0,20.0,22.0,7.0,0
34213,21501019,1610612756.0,2015,Suns,Phoenix,28.0,82.0,6.0,26.0,7.0,14.0,21.0,0
34214,21501019,1610612762.0,2015,Jazz,Utah,43.0,88.0,11.0,25.0,6.0,9.0,16.0,0
34215,21501020,1610612739.0,2015,Cavaliers,Cleveland,38.0,76.0,13.0,28.0,20.0,27.0,19.0,1
34216,21501020,1610612753.0,2015,Magic,Orlando,37.0,82.0,11.0,22.0,18.0,22.0,13.0,1
34217,21501021,1610612755.0,2015,76ers,Philadelphia,35.0,89.0,10.0,29.0,17.0,27.0,8.0,1
34218,21501021,1610612760.0,2015,Thunder,Oklahoma City,45.0,89.0,7.0,22.0,14.0,18.0,20.0,1
34219,21501022,1610612758.0,2015,Kings,Sacramento,40.0,79.0,4.0,15.0,24.0,29.0,11.0,0
34220,21501022,1610612765.0,2015,Pistons,Detroit,44.0,92.0,12.0,26.0,15.0,18.0,15.0,0
34221,21501023,1610612738.0,2015,Celtics,Boston,36.0,82.0,9.0,21.0,10.0,12.0,15.0,0
34222,21501023,1610612761.0,2015,Raptors,Toronto,37.0,77.0,13.0,28.0,18.0,25.0,12.0,0
34223,21501024,1610612745.0,2015,Rockets,Houston,48.0,85.0,11.0,29.0,9.0,14.0,17.0,0
34224,21501024,1610612750.0,2015,Timberwolves,Minnesota,43.0,85.0,6.0,16.0,19.0,24.0,12.0,0
34225,21501025,1610612740.0,2015,Pelicans,New Orleans,40.0,83.0,10.0,21.0,22.0,28.0,7.0,1
34226,21501025,1610612757.0,2015,Trail Blazers,Portland,36.0,78.0,9.0,27.0,36.0,40.0,12.0,1
34227,21501026,1610612742.0,2015,Mavericks,Dallas,41.0,93.0,9.0,29.0,21.0,22.0,12.0,1
34228,21501026,1610612744.0,2015,Warriors,Golden State,48.0,95.0,22.0,38.0,12.0,14.0,12.0,1
34229,21501027,1610612747.0,2015,Lakers,Los Angeles,31.0,86.0,6.0,23.0,22.0,26.0,12.0,1
34230,21501027,1610612756.0,2015,Suns,Phoenix,32.0,89.0,8.0,30.0,23.0,26.0,11.0,1
34231,21501028,1610612743.0,2015,Nuggets,Denver,38.0,87.0,9.0,18.0,16.0,23.0,13.0,1
34232,21501028,1610612766.0,2015,Hornets,Charlotte,35.0,83.0,9.0,32.0,14.0,20.0,11.0,1
34233,21501029,1610612737.0,2015,Hawks,Atlanta,44.0,88.0,14.0,38.0,7.0,12.0,16.0,0
34234,21501029,1610612745.0,2015,Rockets,Houston,33.0,84.0,5.0,23.0,26.0,31.0,17.0,0
34235,21501030,1610612751.0,2015,Nets,Brooklyn,42.0,80.0,5.0,14.0,14.0,21.0,9.0,0
34236,21501030,1610612765.0,2015,Pistons,Detroit,46.0,94.0,10.0,24.0,13.0,21.0,6.0,0
34237,21501031,1610612754.0,2015,Pacers,Indiana,40.0,83.0,9.0,22.0,22.0,30.0,12.0,1
34238,21501031,1610612760.0,2015,Thunder,Oklahoma City,42.0,80.0,10.0,28.0,21.0,26.0,18.0,1
34239,21501032,1610612752.0,2015,Knicks,New York,32.0,81.0,10.0,21.0,15.0,17.0,17.0,0
34240,21501032,1610612764.0,2015,Wizards,Washington,39.0,87.0,8.0,29.0,13.0,17.0,8.0,0
34241,21501033,1610612739.0,2015,Cavaliers,Cleveland,40.0,76.0,10.0,24.0,11.0,13.0,14.0,0
34242,21501033,1610612748.0,2015,Heat,Miami,46.0,84.0,11.0,19.0,19.0,23.0,11.0,0
34243,21501034,1610612741.0,2015,Bulls,Chicago,39.0,80.0,6.0,19.0,8.0,11.0,11.0,0
34244,21501034,1610612762.0,2015,Jazz,Utah,35.0,86.0,8.0,27.0,7.0,12.0,10.0,0
34245,21501035,1610612746.0,2015,Clippers,Los Angeles,31.0,66.0,12.0,30.0,28.0,39.0,14.0,0
34246,21501035,1610612763.0,2015,Grizzlies,Memphis,40.0,82.0,4.0,15.0,29.0,36.0,13.0,0
34247,21501036,1610612744.0,2015,Warriors,Golden State,31.0,82.0,9.0,36.0,8.0,10.0,10.0,0
34248,21501036,1610612759.0,2015,Spurs,San Antonio,32.0,78.0,8.0,21.0,15.0,18.0,17.0,0
34249,21501037,1610612742.0,2015,Mavericks,Dallas,49.0,89.0,15.0,25.0,19.0,23.0,16.0,0
34250,21501037,1610612757.0,2015,Trail Blazers,Portland,42.0,104.0,18.0,46.0,18.0,28.0,14.0,0
34251,21501038,1610612753.0,2015,Magic,Orlando,40.0,83.0,8.0,22.0,12.0,18.0,12.0,0
34252,21501038,1610612761.0,2015,Raptors,Toronto,35.0,81.0,6.0,20.0,29.0,45.0,10.0,0
34253,21501039,1610612738.0,2015,Celtics,Boston,46.0,94.0,10.0,25.0,18.0,21.0,13.0,1
34254,21501039,1610612755.0,2015,76ers,Philadelphia,39.0,92.0,8.0,21.0,19.0,27.0,11.0,1
34255,21501040,1610612740.0,2015,Pelicans,New Orleans,35.0,71.0,7.0,21.0,32.0,40.0,23.0,0
34256,21501040,1610612746.0,2015,Clippers,Los Angeles,33.0,82.0,10.0,39.0,29.0,42.0,12.0,0
34257,21501041,1610612749.0,2015,Bucks,Milwaukee,34.0,65.0,3.0,8.0,14.0,17.0,13.0,1
34258,21501041,1610612762.0,2015,Jazz,Utah,34.0,83.0,13.0,38.0,13.0,14.0,17.0,1
34259,21501042,1610612752.0,2015,Knicks,New York,32.0,91.0,4.0,19.0,12.0,15.0,14.0,1
34260,21501042,1610612758.0,2015,Kings,Sacramento,35.0,88.0,7.0,25.0,11.0,14.0,11.0,1
34261,21501043,1610612759.0,2015,Spurs,San Antonio,37.0,86.0,4.0,17.0,10.0,13.0,16.0,0
34262,21501043,1610612766.0,2015,Hornets,Charlotte,35.0,87.0,8.0,19.0,13.0,19.0,14.0,0
34263,21501044,1610612739.0,2015,Cavaliers,Cleveland,48.0,86.0,15.0,31.0,13.0,17.0,12.0,0
34264,21501044,1610612743.0,2015,Nuggets,Denver,32.0,81.0,8.0,22.0,19.0,25.0,16.0,0
34265,21501045,1610612754.0,2015,Pacers,Indiana,35.0,81.0,10.0,26.0,11.0,13.0,12.0,0
34266,21501045,1610612755.0,2015,76ers,Philadelphia,31.0,80.0,4.0,18.0,9.0,14.0,15.0,0
34267,21501046,1610612738.0,2015,Celtics,Boston,40.0,85.0,7.0,22.0,20.0,24.0,14.0,0
34268,21501046,1610612753.0,2015,Magic,Orlando,39.0,93.0,5.0,19.0,13.0,19.0,11.0,0
34269,21501047,1610612749.0,2015,Bucks,Milwaukee,41.0,76.0,5.0,9.0,4.0,7.0,13.0,0
34270,21501047,1610612765.0,2015,Pistons,Detroit,35.0,85.0,9.0,33.0,13.0,17.0,12.0,0
34271,21501048,1610612737.0,2015,Hawks,Atlanta,38.0,78.0,13.0,33.0,13.0,17.0,14.0,1
34272,21501048,1610612764.0,2015,Wizards,Washington,46.0,91.0,13.0,25.0,12.0,20.0,9.0,1
34273,21501049,1610612741.0,2015,Bulls,Chicago,41.0,91.0,12.0,24.0,15.0,23.0,9.0,0
34274,21501049,1610612758.0,2015,Kings,Sacramento,40.0,88.0,9.0,29.0,13.0,16.0,19.0,0
34275,21501050,1610612744.0,2015,Warriors,Golden State,43.0,87.0,8.0,24.0,15.0,24.0,16.0,1
34276,21501050,1610612750.0,2015,Timberwolves,Minnesota,36.0,82.0,7.0,19.0,25.0,30.0,15.0,1
34277,21501051,1610612756.0,2015,Suns,Phoenix,30.0,76.0,11.0,28.0,26.0,34.0,17.0,1
34278,21501051,1610612763.0,2015,Grizzlies,Memphis,39.0,90.0,8.0,20.0,17.0,19.0,13.0,1
34279,21501052,1610612751.0,2015,Nets,Brooklyn,34.0,74.0,8.0,18.0,24.0,27.0,16.0,1
34280,21501052,1610612766.0,2015,Hornets,Charlotte,39.0,82.0,10.0,28.0,17.0,21.0,8.0,1
34281,21501053,1610612740.0,2015,Pelicans,New Orleans,34.0,87.0,7.0,16.0,24.0,30.0,12.0,1
34282,21501053,1610612748.0,2015,Heat,Miami,44.0,88.0,3.0,19.0,22.0,27.0,12.0,1
34283,21501054,1610612745.0,2015,Rockets,Houston,40.0,92.0,13.0,37.0,14.0,17.0,15.0,0
34284,21501054,1610612760.0,2015,Thunder,Oklahoma City,41.0,91.0,8.0,35.0,21.0,29.0,13.0,0
34285,21501055,1610612747.0,2015,Lakers,Los Angeles,39.0,77.0,6.0,19.0,23.0,24.0,20.0,0
34286,21501055,1610612763.0,2015,Grizzlies,Memphis,40.0,80.0,4.0,15.0,16.0,23.0,20.0,0
34287,21501056,1610612737.0,2015,Hawks,Atlanta,45.0,84.0,17.0,42.0,15.0,22.0,16.0,1
34288,21501056,1610612764.0,2015,Wizards,Washington,39.0,92.0,12.0,30.0,11.0,12.0,18.0,1
34289,21501057,1610612738.0,2015,Celtics,Boston,35.0,80.0,8.0,20.0,13.0,21.0,8.0,0
34290,21501057,1610612761.0,2015,Raptors,Toronto,31.0,89.0,6.0,22.0,11.0,20.0,11.0,0
34291,21501058,1610612753.0,2015,Magic,Orlando,39.0,98.0,8.0,25.0,16.0,19.0,6.0,0
34292,21501058,1610612765.0,2015,Pistons,Detroit,43.0,80.0,11.0,24.0,21.0,25.0,15.0,0
34293,21501059,1610612739.0,2015,Cavaliers,Cleveland,40.0,83.0,10.0,34.0,23.0,27.0,12.0,0
34294,21501059,1610612749.0,2015,Bucks,Milwaukee,43.0,80.0,7.0,16.0,11.0,15.0,14.0,0
34295,21501060,1610612741.0,2015,Bulls,Chicago,38.0,82.0,15.0,32.0,16.0,21.0,6.0,1
34296,21501060,1610612752.0,2015,Knicks,New York,45.0,87.0,14.0,25.0,11.0,15.0,10.0,1
34297,21501061,1610612745.0,2015,Rockets,Houston,33.0,74.0,9.0,23.0,12.0,22.0,14.0,1
34298,21501061,1610612762.0,2015,Jazz,Utah,31.0,77.0,11.0,29.0,16.0,20.0,22.0,1
34299,21501062,1610612750.0,2015,Timberwolves,Minnesota,45.0,80.0,5.0,13.0,18.0,32.0,17.0,0
34300,21501062,1610612758.0,2015,Kings,Sacramento,42.0,91.0,8.0,20.0,12.0,23.0,17.0,0
34301,21501063,1610612748.0,2015,Heat,Miami,37.0,77.0,7.0,14.0,7.0,12.0,14.0,0
34302,21501063,1610612759.0,2015,Spurs,San Antonio,42.0,81.0,8.0,14.0,20.0,24.0,10.0,0
34303,21501064,1610612743.0,2015,Nuggets,Denver,33.0,76.0,6.0,17.0,32.0,40.0,16.0,0
34304,21501064,1610612755.0,2015,76ers,Philadelphia,37.0,94.0,15.0,37.0,14.0,15.0,9.0,0
34305,21501065,1610612747.0,2015,Lakers,Los Angeles,39.0,93.0,7.0,27.0,22.0,26.0,10.0,0
34306,21501065,1610612756.0,2015,Suns,Phoenix,47.0,93.0,13.0,28.0,12.0,20.0,13.0,0
34307,21501066,1610612744.0,2015,Warriors,Golden State,39.0,87.0,15.0,34.0,21.0,28.0,12.0,0
34308,21501066,1610612746.0,2015,Clippers,Los Angeles,36.0,85.0,8.0,28.0,18.0,27.0,10.0,0
34309,21501067,1610612742.0,2015,Mavericks,Dallas,42.0,96.0,9.0,30.0,10.0,11.0,17.0,0
34310,21501067,1610612757.0,2015,Trail Blazers,Portland,40.0,89.0,7.0,27.0,22.0,25.0,13.0,0
34311,21501068,1610612740.0,2015,Pelicans,New Orleans,35.0,85.0,4.0,16.0,10.0,14.0,16.0,0
34312,21501068,1610612754.0,2015,Pacers,Indiana,36.0,79.0,7.0,20.0,13.0,15.0,13.0,0
34313,21501069,1610612739.0,2015,Cavaliers,Cleveland,39.0,89.0,10.0,38.0,7.0,9.0,14.0,0
34314,21501069,1610612751.0,2015,Nets,Brooklyn,41.0,89.0,8.0,22.0,14.0,19.0,9.0,0
34315,21501070,1610612741.0,2015,Bulls,Chicago,37.0,89.0,6.0,25.0,14.0,18.0,8.0,0
34316,21501070,1610612752.0,2015,Knicks,New York,39.0,76.0,13.0,30.0,15.0,16.0,17.0,0
34317,21501071,1610612760.0,2015,Thunder,Oklahoma City,45.0,83.0,9.0,22.0,14.0,22.0,14.0,0
34318,21501071,1610612762.0,2015,Jazz,Utah,35.0,73.0,5.0,22.0,16.0,23.0,18.0,0
34319,21501072,1610612746.0,2015,Clippers,Los Angeles,37.0,82.0,4.0,19.0,18.0,28.0,16.0,0
34320,21501072,1610612757.0,2015,Trail Blazers,Portland,32.0,80.0,6.0,24.0,24.0,32.0,15.0,0
34321,21501073,1610612750.0,2015,Timberwolves,Minnesota,51.0,96.0,8.0,26.0,22.0,22.0,14.0,1
34322,21501073,1610612764.0,2015,Wizards,Washington,50.0,100.0,13.0,29.0,16.0,23.0,14.0,1
34323,21501074,1610612765.0,2015,Pistons,Detroit,42.0,91.0,8.0,30.0,20.0,26.0,14.0,0
34324,21501074,1610612766.0,2015,Hornets,Charlotte,37.0,93.0,14.0,30.0,17.0,22.0,7.0,0
34325,21501075,1610612748.0,2015,Heat,Miami,40.0,80.0,5.0,15.0,23.0,33.0,11.0,0
34326,21501075,1610612753.0,2015,Magic,Orlando,36.0,84.0,6.0,18.0,19.0,28.0,14.0,0
34327,21501076,1610612737.0,2015,Hawks,Atlanta,41.0,97.0,5.0,32.0,14.0,17.0,11.0,0
34328,21501076,1610612749.0,2015,Bucks,Milwaukee,35.0,84.0,3.0,13.0,17.0,26.0,15.0,0
34329,21501077,1610612745.0,2015,Rockets,Houston,42.0,81.0,12.0,22.0,16.0,35.0,16.0,0
34330,21501077,1610612761.0,2015,Raptors,Toronto,39.0,94.0,13.0,31.0,18.0,26.0,10.0,0
34331,21501078,1610612759.0,2015,Spurs,San Antonio,44.0,77.0,7.0,18.0,15.0,18.0,14.0,0
34332,21501078,1610612763.0,2015,Grizzlies,Memphis,44.0,83.0,7.0,18.0,9.0,13.0,10.0,0
34333,21501079,1610612756.0,2015,Suns,Phoenix,35.0,94.0,9.0,32.0,15.0,23.0,22.0,0
34334,21501079,1610612758.0,2015,Kings,Sacramento,40.0,90.0,7.0,22.0,29.0,39.0,12.0,0
34335,21501080,1610612742.0,2015,Mavericks,Dallas,43.0,96.0,18.0,35.0,16.0,21.0,11.0,0
34336,21501080,1610612744.0,2015,Warriors,Golden State,43.0,88.0,21.0,45.0,21.0,23.0,7.0,0
34337,21501081,1610612743.0,2015,Nuggets,Denver,45.0,94.0,10.0,26.0,16.0,24.0,9.0,1
34338,21501081,1610612747.0,2015,Lakers,Los Angeles,37.0,85.0,10.0,23.0,21.0,26.0,11.0,1
34339,21501082,1610612751.0,2015,Nets,Brooklyn,42.0,77.0,5.0,11.0,31.0,36.0,20.0,0
34340,21501082,1610612754.0,2015,Pacers,Indiana,37.0,77.0,11.0,24.0,25.0,30.0,19.0,0
34341,21501083,1610612741.0,2015,Bulls,Chicago,36.0,88.0,6.0,24.0,11.0,17.0,13.0,0
34342,21501083,1610612753.0,2015,Magic,Orlando,48.0,89.0,7.0,19.0,8.0,12.0,13.0,0
34343,21501084,1610612740.0,2015,Pelicans,New Orleans,37.0,85.0,4.0,15.0,13.0,20.0,7.0,1
34344,21501084,1610612761.0,2015,Raptors,Toronto,39.0,73.0,12.0,29.0,25.0,28.0,13.0,1
34345,21501085,1610612737.0,2015,Hawks,Atlanta,43.0,95.0,13.0,34.0,13.0,14.0,4.0,1
34346,21501085,1610612765.0,2015,Pistons,Detroit,34.0,88.0,7.0,29.0,20.0,28.0,11.0,1
34347,21501086,1610612739.0,2015,Cavaliers,Cleveland,37.0,83.0,14.0,34.0,19.0,25.0,9.0,1
34348,21501086,1610612752.0,2015,Knicks,New York,33.0,79.0,8.0,23.0,19.0,28.0,8.0,1
34349,21501087,1610612750.0,2015,Timberwolves,Minnesota,32.0,84.0,4.0,11.0,16.0,19.0,10.0,1
34350,21501087,1610612762.0,2015,Jazz,Utah,39.0,83.0,9.0,21.0,6.0,7.0,12.0,1
34351,21501088,1610612759.0,2015,Spurs,San Antonio,37.0,86.0,4.0,15.0,14.0,17.0,12.0,0
34352,21501088,1610612760.0,2015,Thunder,Oklahoma City,44.0,85.0,7.0,20.0,16.0,18.0,17.0,0
34353,21501089,1610612749.0,2015,Bucks,Milwaukee,37.0,84.0,4.0,15.0,13.0,15.0,9.0,1
34354,21501089,1610612766.0,2015,Hornets,Charlotte,41.0,74.0,16.0,29.0,17.0,21.0,8.0,1
34355,21501090,1610612738.0,2015,Celtics,Boston,35.0,84.0,8.0,29.0,24.0,27.0,19.0,1
34356,21501090,1610612756.0,2015,Suns,Phoenix,37.0,85.0,7.0,31.0,18.0,21.0,20.0,1
34357,21501091,1610612755.0,2015,76ers,Philadelphia,39.0,93.0,10.0,38.0,17.0,24.0,13.0,0
34358,21501091,1610612757.0,2015,Trail Blazers,Portland,38.0,91.0,8.0,25.0,24.0,30.0,10.0,0
34359,21501092,1610612743.0,2015,Nuggets,Denver,37.0,94.0,7.0,29.0,9.0,13.0,15.0,0
34360,21501092,1610612746.0,2015,Clippers,Los Angeles,38.0,80.0,10.0,28.0,19.0,26.0,14.0,0
34361,21501093,1610612745.0,2015,Rockets,Houston,38.0,85.0,7.0,33.0,18.0,27.0,14.0,0
34362,21501093,1610612754.0,2015,Pacers,Indiana,41.0,87.0,9.0,26.0,13.0,20.0,13.0,0
34363,21501094,1610612744.0,2015,Warriors,Golden State,44.0,83.0,14.0,33.0,15.0,20.0,18.0,0
34364,21501094,1610612755.0,2015,76ers,Philadelphia,42.0,90.0,10.0,30.0,11.0,12.0,12.0,0
34365,21501095,1610612742.0,2015,Mavericks,Dallas,42.0,88.0,8.0,24.0,19.0,24.0,13.0,0
34366,21501095,1610612758.0,2015,Kings,Sacramento,51.0,82.0,9.0,20.0,22.0,30.0,11.0,0
34367,21501096,1610612747.0,2015,Lakers,Los Angeles,33.0,87.0,7.0,28.0,15.0,17.0,18.0,1
34368,21501096,1610612764.0,2015,Wizards,Washington,39.0,72.0,7.0,18.0,16.0,29.0,18.0,1
34369,21501097,1610612748.0,2015,Heat,Miami,48.0,84.0,5.0,16.0,9.0,12.0,12.0,0
34370,21501097,1610612751.0,2015,Nets,Brooklyn,41.0,77.0,3.0,11.0,14.0,18.0,20.0,0
